--- Log zapocet: 5/6/2026 5:29:31 PM ---
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0167ms
[17:30:18] [Nit 6] Cache hit (author): monet, Vreme: 0.0241ms
[17:30:18] [Nit 9] Cache hit (author): picasso, Vreme: 0.0282ms
[17:30:18] [Nit 11] Cache hit (author): monet, Vreme: 0.031ms
[17:30:18] [Nit 5] Cache hit (q): picasso, Vreme: 0.0273ms
[17:30:18] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0409ms
[17:30:18] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0163ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0349ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0612ms
[17:30:18] [Nit 13] Cache hit (author): picasso, Vreme: 0.0175ms
[17:30:18] [Nit 8] Cache hit (q): cats, Vreme: 0.0119ms
[17:30:18] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0166ms
[17:30:18] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0372ms
[17:30:18] [Nit 11] Cache hit (author): picasso, Vreme: 0.0345ms
[17:30:18] [Nit 5] Cache hit (author): picasso, Vreme: 0.0315ms
[17:30:18] [Nit 14] Cache hit (q): monet, Vreme: 0.0162ms
[17:30:18] [Nit 10] Cache hit (author): picasso, Vreme: 0.013ms
[17:30:18] [Nit 7] Cache hit (q): picasso, Vreme: 0.0149ms
[17:30:18] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0298ms
[17:30:18] [Nit 13] Cache hit (q): monet, Vreme: 0.0186ms
[17:30:18] [Nit 8] Cache hit (author): picasso, Vreme: 0.027ms
[17:30:18] [Nit 10] Cache hit (author): picasso, Vreme: 0.016ms
[17:30:18] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0176ms
[17:30:18] [Nit 11] Cache hit (author): picasso, Vreme: 0.0353ms
[17:30:18] [Nit 5] Cache hit (q): cats, Vreme: 0.0152ms
[17:30:18] [Nit 14] Cache hit (author): van gogh, Vreme: 0.014ms
[17:30:18] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0136ms
[17:30:18] [Nit 7] Cache hit (q): monet, Vreme: 0.0278ms
[17:30:18] [Nit 6] Cache hit (q): picasso, Vreme: 0.0409ms
[17:30:18] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0317ms
[17:30:18] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0175ms
[17:30:18] [Nit 10] Cache hit (q): monet, Vreme: 0.0138ms
[17:30:18] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0502ms
[17:30:18] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0269ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0317ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.0488ms
[17:30:18] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0315ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0236ms
[17:30:18] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0165ms
[17:30:18] [Nit 13] Cache hit (author): monet, Vreme: 0.0532ms
[17:30:18] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0258ms
[17:30:18] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0168ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0157ms
[17:30:18] [Nit 11] Cache hit (q): picasso, Vreme: 0.0164ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0382ms
[17:30:18] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0168ms
[17:30:18] [Nit 12] Cache hit (q): monet, Vreme: 0.0156ms
[17:30:18] [Nit 7] Cache hit (author): monet, Vreme: 0.0143ms
[17:30:18] [Nit 6] Cache hit (q): cats, Vreme: 0.0421ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.0396ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0155ms
[17:30:18] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0154ms
[17:30:18] [Nit 9] Cache hit (author): monet, Vreme: 0.0106ms
[17:30:18] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0207ms
[17:30:18] [Nit 14] Cache hit (q): picasso, Vreme: 0.0184ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0551ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.0435ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0195ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0171ms
[17:30:18] [Nit 13] Cache hit (author): picasso, Vreme: 0.0372ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0182ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0154ms
[17:30:18] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0382ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.024ms
[17:30:18] [Nit 14] Cache hit (q): cats, Vreme: 0.0187ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0217ms
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0229ms
[17:30:18] [Nit 7] Cache hit (author): picasso, Vreme: 0.0213ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0513ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.0267ms
[17:30:18] [Nit 8] Cache hit (q): picasso, Vreme: 0.017ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0296ms
[17:30:18] [Nit 9] Cache hit (q): cats, Vreme: 0.014ms
[17:30:18] [Nit 11] Cache hit (author): picasso, Vreme: 0.0174ms
[17:30:18] [Nit 14] Cache hit (q): picasso, Vreme: 0.0158ms
[17:30:18] [Nit 12] Cache hit (q): picasso, Vreme: 0.0162ms
[17:30:18] [Nit 5] Cache hit (q): cats, Vreme: 0.0447ms
[17:30:18] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0326ms
[17:30:18] [Nit 6] Cache hit (author): monet, Vreme: 0.0162ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.0141ms
[17:30:18] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0368ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0237ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0221ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.0282ms
[17:30:18] [Nit 14] Cache hit (q): monet, Vreme: 0.0199ms
[17:30:18] [Nit 6] Cache hit (author): monet, Vreme: 0.0302ms
[17:30:18] [Nit 5] Cache hit (author): picasso, Vreme: 0.0203ms
[17:30:18] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0397ms
[17:30:18] [Nit 12] Cache hit (q): monet, Vreme: 0.0205ms
[17:30:18] [Nit 13] Cache hit (q): cats, Vreme: 0.0327ms
[17:30:18] [Nit 8] Cache hit (q): cats, Vreme: 0.0167ms
[17:30:18] [Nit 10] Cache hit (q): cats, Vreme: 0.0159ms
[17:30:18] [Nit 9] Cache hit (q): monet, Vreme: 0.0156ms
[17:30:18] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0304ms
[17:30:18] [Nit 14] Cache hit (q): cats, Vreme: 0.0172ms
[17:30:18] [Nit 6] Cache hit (q): cats, Vreme: 0.0419ms
[17:30:18] [Nit 5] Cache hit (q): monet, Vreme: 0.0299ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0421ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.0155ms
[17:30:18] [Nit 13] Cache hit (q): cats, Vreme: 0.022ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0329ms
[17:30:18] [Nit 10] Cache hit (q): cats, Vreme: 0.0198ms
[17:30:18] [Nit 9] Cache hit (q): cats, Vreme: 0.0387ms
[17:30:18] [Nit 11] Cache hit (q): monet, Vreme: 0.0277ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.024ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0166ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0355ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0132ms
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0287ms
[17:30:18] [Nit 13] Cache hit (q): monet, Vreme: 0.0153ms
[17:30:18] [Nit 8] Cache hit (q): monet, Vreme: 0.0304ms
[17:30:18] [Nit 10] Cache hit (q): monet, Vreme: 0.0099ms
[17:30:18] [Nit 9] Cache hit (author): monet, Vreme: 0.0193ms
[17:30:18] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0146ms
[17:30:18] [Nit 14] Cache hit (q): monet, Vreme: 0.0065ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0212ms
[17:30:18] [Nit 5] Cache hit (author): monet, Vreme: 0.0139ms
[17:30:18] [Nit 7] Cache hit (q): picasso, Vreme: 0.0153ms
[17:30:18] [Nit 12] Cache hit (q): picasso, Vreme: 0.0238ms
[17:30:18] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0141ms
[17:30:18] [Nit 8] Cache hit (q): monet, Vreme: 0.0303ms
[17:30:18] [Nit 10] Cache hit (q): monet, Vreme: 0.0087ms
[17:30:18] [Nit 9] Cache hit (q): monet, Vreme: 0.0258ms
[17:30:18] [Nit 11] Cache hit (author): monet, Vreme: 0.0159ms
[17:30:18] [Nit 14] Cache hit (q): picasso, Vreme: 0.0433ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0291ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.02ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.03ms
[17:30:18] [Nit 8] Cache hit (author): monet, Vreme: 0.014ms
[17:30:18] [Nit 13] Cache hit (author): monet, Vreme: 0.014ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.015ms
[17:30:18] [Nit 10] Cache hit (author): monet, Vreme: 0.0251ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0331ms
[17:30:18] [Nit 11] Cache hit (author): picasso, Vreme: 0.0137ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.022ms
[17:30:18] [Nit 6] Cache hit (author): monet, Vreme: 0.0243ms
[17:30:18] [Nit 5] Cache hit (author): picasso, Vreme: 0.0138ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0067ms
[17:30:18] [Nit 8] Cache hit (q): cats, Vreme: 0.0156ms
[17:30:18] [Nit 13] Cache hit (author): van gogh, Vreme: 0.0227ms
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0158ms
[17:30:18] [Nit 10] Cache hit (author): monet, Vreme: 0.0193ms
[17:30:18] [Nit 9] Cache hit (author): monet, Vreme: 0.0151ms
[17:30:18] [Nit 11] Cache hit (author): picasso, Vreme: 0.0294ms
[17:30:18] [Nit 14] Cache hit (q): cats, Vreme: 0.0147ms
[17:30:18] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0195ms
[17:30:18] [Nit 5] Cache hit (q): picasso, Vreme: 0.0075ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0466ms
[17:30:18] [Nit 13] Cache hit (author): picasso, Vreme: 0.0314ms
[17:30:18] [Nit 8] Cache hit (author): picasso, Vreme: 0.0303ms
[17:30:18] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0254ms
[17:30:18] [Nit 10] Cache hit (author): picasso, Vreme: 0.0286ms
[17:30:18] [Nit 9] Cache hit (q): cats, Vreme: 0.0166ms
[17:30:18] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0303ms
[17:30:18] [Nit 14] Cache hit (author): picasso, Vreme: 0.0165ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0341ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0182ms
[17:30:18] [Nit 7] Cache hit (q): monet, Vreme: 0.0166ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.0235ms
[17:30:18] [Nit 8] Cache hit (q): monet, Vreme: 0.0323ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.028ms
[17:30:18] [Nit 10] Cache hit (author): picasso, Vreme: 0.0216ms
[17:30:18] [Nit 9] Cache hit (author): picasso, Vreme: 0.0216ms
[17:30:18] [Nit 11] Cache hit (q): picasso, Vreme: 0.019ms
[17:30:18] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0127ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0207ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0246ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0164ms
[17:30:18] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0365ms
[17:30:18] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0514ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0265ms
[17:30:18] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0182ms
[17:30:18] [Nit 9] Cache hit (q): monet, Vreme: 0.0166ms
[17:30:18] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0325ms
[17:30:18] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0156ms
[17:30:18] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0267ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0231ms
[17:30:18] [Nit 7] Cache hit (author): monet, Vreme: 0.0405ms
[17:30:18] [Nit 13] Cache hit (q): cats, Vreme: 0.0305ms
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0303ms
[17:30:18] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0232ms
[17:30:18] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0239ms
[17:30:18] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0244ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.0273ms
[17:30:18] [Nit 14] Cache hit (q): picasso, Vreme: 0.0452ms
[17:30:18] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0362ms
[17:30:18] [Nit 5] Cache hit (author): monet, Vreme: 0.0153ms
[17:30:18] [Nit 7] Cache hit (q): monet, Vreme: 0.038ms
[17:30:18] [Nit 13] Cache hit (author): van gogh, Vreme: 0.0182ms
[17:30:18] [Nit 12] Cache hit (q): picasso, Vreme: 0.0155ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0179ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0289ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0126ms
[17:30:18] [Nit 11] Cache hit (author): van gogh, Vreme: 0.0224ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.0174ms
[17:30:18] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0173ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0157ms
[17:30:18] [Nit 7] Cache hit (author): picasso, Vreme: 0.021ms
[17:30:18] [Nit 13] Cache hit (q): monet, Vreme: 0.0259ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.0213ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0294ms
[17:30:18] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0175ms
[17:30:18] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0298ms
[17:30:18] [Nit 11] Cache hit (q): picasso, Vreme: 0.0245ms
[17:30:18] [Nit 14] Cache hit (q): monet, Vreme: 0.0076ms
[17:30:18] [Nit 6] Cache hit (q): cats, Vreme: 0.0169ms
[17:30:18] [Nit 5] Cache hit (author): picasso, Vreme: 0.0477ms
[17:30:18] [Nit 7] Cache hit (author): monet, Vreme: 0.0206ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.0195ms
[17:30:18] [Nit 12] Cache hit (q): cats, Vreme: 0.0335ms
[17:30:18] [Nit 8] Cache hit (q): picasso, Vreme: 0.0261ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0115ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0203ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.0177ms
[17:30:18] [Nit 14] Cache hit (q): cats, Vreme: 0.0138ms
[17:30:18] [Nit 6] Cache hit (q): picasso, Vreme: 0.0279ms
[17:30:18] [Nit 5] Cache hit (author): picasso, Vreme: 0.0219ms
[17:30:18] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0253ms
[17:30:18] [Nit 13] Cache hit (author): monet, Vreme: 0.017ms
[17:30:18] [Nit 12] Cache hit (q): picasso, Vreme: 0.0109ms
[17:30:18] [Nit 8] Cache hit (q): picasso, Vreme: 0.0218ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0156ms
[17:30:18] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0417ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0167ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.0143ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.0169ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0293ms
[17:30:18] [Nit 7] Cache hit (author): picasso, Vreme: 0.0313ms
[17:30:18] [Nit 13] Cache hit (q): cats, Vreme: 0.0288ms
[17:30:18] [Nit 12] Cache hit (q): monet, Vreme: 0.0137ms
[17:30:18] [Nit 8] Cache hit (q): cats, Vreme: 0.0316ms
[17:30:18] [Nit 10] Cache hit (q): cats, Vreme: 0.0231ms
[17:30:18] [Nit 9] Cache hit (q): cats, Vreme: 0.0246ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.0207ms
[17:30:18] [Nit 14] Cache hit (q): monet, Vreme: 0.0208ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0197ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0175ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0406ms
[17:30:18] [Nit 13] Cache hit (author): picasso, Vreme: 0.0184ms
[17:30:18] [Nit 12] Cache hit (q): cats, Vreme: 0.0161ms
[17:30:18] [Nit 8] Cache hit (q): cats, Vreme: 0.0151ms
[17:30:18] [Nit 10] Cache hit (q): cats, Vreme: 0.0868ms
[17:30:18] [Nit 9] Cache hit (author): van gogh, Vreme: 0.0173ms
[17:30:18] [Nit 11] Cache hit (author): monet, Vreme: 0.025ms
[17:30:18] [Nit 14] Cache hit (author): picasso, Vreme: 0.0323ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.0207ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0283ms
[17:30:18] [Nit 7] Cache hit (q): mona lisa, Vreme: 0.0316ms
[17:30:18] [Nit 13] Cache hit (q): monet, Vreme: 0.0317ms
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0172ms
[17:30:18] [Nit 8] Cache hit (q): monet, Vreme: 0.0321ms
[17:30:18] [Nit 10] Cache hit (q): monet, Vreme: 0.0256ms
[17:30:18] [Nit 9] Cache hit (q): monet, Vreme: 0.0294ms
[17:30:18] [Nit 11] Cache hit (q): monet, Vreme: 0.0247ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.0248ms
[17:30:18] [Nit 6] Cache hit (author): monet, Vreme: 0.0241ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0189ms
[17:30:18] [Nit 7] Cache hit (q): picasso, Vreme: 0.0171ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.0893ms
[17:30:18] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0433ms
[17:30:18] [Nit 8] Cache hit (q): monet, Vreme: 0.0156ms
[17:30:18] [Nit 10] Cache hit (q): monet, Vreme: 0.0136ms
[17:30:18] [Nit 9] Cache hit (q): monet, Vreme: 0.012ms
[17:30:18] [Nit 11] Cache hit (q): picasso, Vreme: 0.0226ms
[17:30:18] [Nit 14] Cache hit (author): picasso, Vreme: 0.014ms
[17:30:18] [Nit 5] Cache hit (author): monet, Vreme: 0.0316ms
[17:30:18] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0163ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0166ms
[17:30:18] [Nit 13] Cache hit (author): monet, Vreme: 0.0163ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.0184ms
[17:30:18] [Nit 8] Cache hit (author): monet, Vreme: 0.0482ms
[17:30:18] [Nit 10] Cache hit (author): monet, Vreme: 0.0318ms
[17:30:18] [Nit 9] Cache hit (author): monet, Vreme: 0.0207ms
[17:30:18] [Nit 11] Cache hit (author): monet, Vreme: 0.0194ms
[17:30:18] [Nit 14] Cache hit (q): picasso, Vreme: 0.0146ms
[17:30:18] [Nit 5] Cache hit (author): picasso, Vreme: 0.0374ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0185ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0273ms
[17:30:18] [Nit 13] Cache hit (q): cats, Vreme: 0.0384ms
[17:30:18] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0455ms
[17:30:18] [Nit 8] Cache hit (author): monet, Vreme: 0.0172ms
[17:30:18] [Nit 10] Cache hit (author): monet, Vreme: 0.0303ms
[17:30:18] [Nit 9] Cache hit (author): monet, Vreme: 0.0272ms
[17:30:18] [Nit 11] Cache hit (q): cats, Vreme: 0.0093ms
[17:30:18] [Nit 14] Cache hit (q): mona lisa, Vreme: 0.0343ms
[17:30:18] [Nit 5] Cache hit (q): picasso, Vreme: 0.0392ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0152ms
[17:30:18] [Nit 7] Cache hit (author): van gogh, Vreme: 0.0193ms
[17:30:18] [Nit 13] Cache hit (author): picasso, Vreme: 0.0337ms
[17:30:18] [Nit 12] Cache hit (q): mona lisa, Vreme: 0.0232ms
[17:30:18] [Nit 8] Cache hit (author): picasso, Vreme: 0.0154ms
[17:30:18] [Nit 10] Cache hit (author): picasso, Vreme: 0.0232ms
[17:30:18] [Nit 9] Cache hit (author): picasso, Vreme: 0.0349ms
[17:30:18] [Nit 11] Cache hit (author): picasso, Vreme: 0.0189ms
[17:30:18] [Nit 14] Cache hit (q): cats, Vreme: 0.029ms
[17:30:18] [Nit 6] Cache hit (q): mona lisa, Vreme: 0.0219ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0522ms
[17:30:18] [Nit 7] Cache hit (q): picasso, Vreme: 0.012ms
[17:30:18] [Nit 13] Cache hit (q): monet, Vreme: 0.0287ms
[17:30:18] [Nit 12] Cache hit (q): monet, Vreme: 0.0157ms
[17:30:18] [Nit 8] Cache hit (author): picasso, Vreme: 0.0311ms
[17:30:18] [Nit 10] Cache hit (author): picasso, Vreme: 0.0392ms
[17:30:18] [Nit 9] Cache hit (author): picasso, Vreme: 0.0404ms
[17:30:18] [Nit 11] Cache hit (q): monet, Vreme: 0.0173ms
[17:30:18] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0305ms
[17:30:18] [Nit 6] Cache hit (q): cats, Vreme: 0.0186ms
[17:30:18] [Nit 5] Cache hit (q): mona lisa, Vreme: 0.0154ms
[17:30:18] [Nit 7] Cache hit (q): picasso, Vreme: 0.0186ms
[17:30:18] [Nit 13] Cache hit (q): mona lisa, Vreme: 0.0474ms
[17:30:18] [Nit 12] Cache hit (author): van gogh, Vreme: 0.02ms
[17:30:18] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.015ms
[17:30:18] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0308ms
[17:30:18] [Nit 9] Cache hit (q): mona lisa, Vreme: 0.0162ms
[17:30:18] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.0551ms
[17:30:18] [Nit 14] Cache hit (q): monet, Vreme: 0.0131ms
[17:30:18] [Nit 6] Cache hit (author): van gogh, Vreme: 0.0349ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0198ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0149ms
[17:30:18] [Nit 13] Cache hit (author): monet, Vreme: 0.0272ms
[17:30:18] [Nit 12] Cache hit (author): monet, Vreme: 0.0312ms
[17:30:18] [Nit 8] Cache hit (q): mona lisa, Vreme: 0.0158ms
[17:30:18] [Nit 10] Cache hit (q): mona lisa, Vreme: 0.0354ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0142ms
[17:30:18] [Nit 11] Cache hit (q): mona lisa, Vreme: 0.046ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.0158ms
[17:30:18] [Nit 6] Cache hit (q): monet, Vreme: 0.016ms
[17:30:18] [Nit 5] Cache hit (author): van gogh, Vreme: 0.0097ms
[17:30:18] [Nit 7] Cache hit (q): cats, Vreme: 0.0155ms
[17:30:18] [Nit 13] Cache hit (q): picasso, Vreme: 0.016ms
[17:30:18] [Nit 12] Cache hit (author): van gogh, Vreme: 0.0442ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0189ms
[17:30:18] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0145ms
[17:30:18] [Nit 9] Cache hit (author): van gogh, Vreme: 0.036ms
[17:30:18] [Nit 11] Cache hit (author): van gogh, Vreme: 0.012ms
[17:30:18] [Nit 14] Cache hit (author): monet, Vreme: 0.0153ms
[17:30:18] [Nit 6] Cache hit (q): picasso, Vreme: 0.0154ms
[17:30:18] [Nit 5] Cache hit (q): picasso, Vreme: 0.0394ms
[17:30:18] [Nit 7] Cache hit (q): monet, Vreme: 0.0351ms
[17:30:18] [Nit 13] Cache hit (author): picasso, Vreme: 0.0274ms
[17:30:18] [Nit 12] Cache hit (author): picasso, Vreme: 0.0186ms
[17:30:18] [Nit 8] Cache hit (author): van gogh, Vreme: 0.0304ms
[17:30:18] [Nit 10] Cache hit (author): van gogh, Vreme: 0.0441ms
[17:30:18] [Nit 9] Cache hit (q): cats, Vreme: 0.03ms
[17:30:18] [Nit 11] Cache hit (q): picasso, Vreme: 0.0299ms
[17:30:18] [Nit 14] Cache hit (author): van gogh, Vreme: 0.0336ms
[17:30:18] [Nit 6] Cache hit (author): picasso, Vreme: 0.0171ms
[17:30:18] [Nit 5] Cache hit (author): monet, Vreme: 0.0156ms
[17:30:18] [Nit 7] Cache hit (q): picasso, Vreme: 0.0165ms
[17:30:18] [Nit 13] Cache hit (q): monet, Vreme: 0.0516ms
[17:30:18] [Nit 12] Cache hit (q): cats, Vreme: 0.0296ms
[17:30:18] [Nit 8] Cache hit (q): picasso, Vreme: 0.0214ms
[17:30:18] [Nit 10] Cache hit (q): picasso, Vreme: 0.0263ms
[17:30:18] [Nit 9] Cache hit (q): picasso, Vreme: 0.0191ms
[17:30:18] [Nit 11] Cache hit (q): picasso, Vreme: 0.0212ms
[17:30:18] [Nit 14] Cache hit (author): picasso, Vreme: 0.0389ms
[17:30:18] [Nit 6] Cache hit (q): cats, Vreme: 0.0314ms
[17:30:18] [Nit 5] Cache hit (q): cats, Vreme: 0.0241ms
[17:30:18] [Nit 7] Cache hit (author): monet, Vreme: 0.0325ms
